t,frame,xb,xa,xc,xp,pwm1,pwm2,pwm3,pwm4,p,q,r,accx,accy,accz,x,y,z,roll,pitch,yaw,vx,vy,vz,theta1,theta2,b1s1,a1s1,pwr1,pwr2,pwrsum
66.4649999999477,23660,-0.0116772574736004,0.140617341902136,4.75386106407414,4.632,1438,1598,1501,1533,-0.00247087233390638,-0.00107560189231691,0.035790247668487,0.0002307648681108,0.0110143511141582,-9.81230524449305,-0.00870162055045743,-0.0246864841702726,-0.363836999371428,-0.0151664911984186,-0.00161997238149131,-0.0810971493026934,-0.00373866085865058,-0.00888437654837668,-0.00374896166282672,0.0819141383317139,0.0808284106377757,0.000203764607982896,-0.00245398012170323,0.555876672927044,0.0556406688620937,0.611517341789138
66.5699999999476,23680,0.0114855281280258,0.140407493100015,5.50880534983306,4.4762,1425,1585,1489,1535,-0.0240326197221685,-0.0121960402902478,0.0246500439592057,-0.00312253948042429,0.00458673590727701,-9.92083529743,-0.00897408810106605,-0.0256279852320645,-0.364392828697468,-0.0161941470892198,-0.00222456852142838,-0.0778026487627688,-0.000539577728978267,-0.0108698931654602,-0.00847318769697863,0.0954357869384431,0.0781097006377757,0.000203747667763568,-0.00245064475423198,0.625478393524033,0.0538207393595986,0.679299132883632
66.6974999999475,23700,0.0461098795601327,0.160118111213691,6.28229963171098,4.7878,1411,1572,1477,1531,0.0260739544053866,-0.0352453185993486,-0.0474843835985112,-0.0160729121182965,-0.529189837094887,-10.4078047730319,-0.00894883098161435,-0.0308572808246468,-0.365874890833784,-0.0163451965091601,-0.00487082757636415,-0.0785992947966812,-3.24254798580462E-06,-0.0798729984120028,-0.0242975144766527,0.109281010970167,0.0821877656377757,-0.000603252285910703,-0.00244512857183759,0.706080651164963,0.056605746143563,0.762686397308526
66.7974999999474,23720,0.0575414696509642,0.139757931802192,7.0146204347282,5.2552,1399,1559,1465,1525,0.0742733462797251,0.00704046423934607,-0.122430632443318,0.0229556538353625,-0.654408378244497,-11.5968120784118,-0.00895174396996003,-0.0425332363367922,-0.37445988692015,-0.0100988457999323,-0.00671435787985689,-0.0870299840055461,0.000169118658510187,-0.154001021937618,-0.166760090084938,0.121714423271831,0.0917032506377757,-0.0012052164126311,-0.00278733064940163,0.802219336713821,0.0637715813105525,0.865990918024374
66.8999999999473,23740,0.0573312566683035,0.219267679690389,7.42924274484161,6.0342,1390,1554,1458,1515,0.0338726540463487,0.0233588299592071,-0.172746650792777,0.0390094136798597,-0.729718592113633,-12.1333735761489,-0.00895436860644462,-0.0623477929562586,-0.402367071596662,-0.00398595790225786,-0.00419874598630097,-0.102557798484725,-0.000966100888003938,-0.233602699789215,-0.386316372194832,0.129296928422525,0.103937445637776,-0.000800084747960792,-0.00347897291214548,0.873873432476467,0.0742564683806294,0.948129900857096
66.9924999999472,23760,0.0917813122721522,0.238958424032186,7.60671167322018,6.4237,1386,1551,1456,1510,0.0508121274856935,-0.0103981623983207,-0.183899665277151,0.0191359689092645,-0.827828956956485,-12.1364468406854,-0.00927528682379813,-0.0874766958920352,-0.448322621013867,-0.000338875819769455,-0.00376132812806654,-0.119167660558268,-0.00602592864160483,-0.309658137134186,-0.606386669611724,0.13273712481046,0.112093575637776,-0.00160158409917688,-0.00416982295079631,0.911061929567719,0.0822066231690001,0.993268552736719
67.0774999999471,23780,0.114674277390043,0.278612258761255,7.70513314787831,6.7353,1383,1550,1455,1506,0.113245093843671,-0.00504320965494401,-0.170236061017145,0.0685669814771308,-0.928211045278996,-11.9529846502226,-0.0100343242280139,-0.116802335460136,-0.508328266592631,0.00669480218624306,-0.0049428569921829,-0.134348477598156,-0.0114497184437782,-0.379827203158166,-0.802943772171011,0.134454579543244,0.117530995637776,-0.00200106634048406,-0.00486178236681856,0.929965302522254,0.0876633805081456,1.0176286830304
67.1599999999471,23800,0.103068037112589,0.29840896356419,7.80361866525907,6.969,1381,1549,1453,1503,0.114547998024239,0.0319494985324881,-0.139946433629292,0.123142306315139,-1.04681642034289,-11.8026322470301,-0.0112157143260105,-0.150769414349098,-0.582036879350967,0.0165081535236131,-0.0036061085320061,-0.147219011001699,-0.0173789979343258,-0.442808990400064,-0.982203504204243,0.135828664273943,0.121609060637776,-0.00220029233697309,-0.00520672363307579,0.943375955622747,0.0918767179673464,1.03525267359009
67.247499999947,23820,0.114400730596443,0.35802037587005,7.82304504746713,7.0469,1379,1550,1453,1502,0.0900573129753817,0.0278243372262902,-0.0989455019124742,0.102954397540799,-1.06237274696492,-11.5991508467298,-0.0130655488536339,-0.192110258599916,-0.675835741313664,0.0253288478836554,-0.000332794297501617,-0.157633348310726,-0.0257655573585078,-0.500891906006255,-1.15774955350556,0.136512142191069,0.122968415637776,-0.00199629294893573,-0.00624745401036702,0.947702567741793,0.0931914468115661,1.04089401455336
67.3349999999469,23840,0.125701488394085,0.417606652505333,7.84241865968124,7.1248,1377,1551,1453,1501,0.116616621397947,-0.00574968099850131,-0.0527583214283804,0.0143765959199451,-1.13192387748908,-11.3957410108449,-0.0157366547245705,-0.238181312858115,-0.784091436700799,0.0337921333467348,0.000711665596871316,-0.164245693903814,-0.0358684061286582,-0.550761510040704,-1.31357308097734,0.136850211724206,0.124327770637776,-0.00219349117250458,-0.00728723453765271,0.950087476928532,0.0945348922396603,1.04462236916819
67.4174999999468,23860,0.125739997130006,0.417718280948436,7.78331213510939,7.0469,1378,1552,1454,1502,0.152144959318633,0.0157604224120281,-0.0154600050492364,-0.0525356081006479,-1.11329183183361,-11.1139753908349,-0.0190198920002109,-0.285211987909405,-0.897774282430945,0.045163960644585,0.000807765615085579,-0.167027627998522,-0.0437634091817366,-0.587179176600497,-1.43872983057384,0.136164142551285,0.122968415637776,-0.00239589809305675,-0.00694085532278437,0.94104902044701,0.0927870903207093,1.03383611076772
67.5124999999467,23880,0.114211078633162,0.437801465077059,7.70438771468335,6.8911,1379,1554,1455,1504,0.133863724530224,0.0350807683534011,0.0206562368132394,-0.00257605891103822,-1.12051819876143,-10.7244384901116,-0.0235707947883605,-0.342454448220954,-1.04030224672169,0.0589933801178308,0.00340258122194442,-0.166501170742414,-0.0522527939514599,-0.614452740391009,-1.55596508220902,0.134441571733992,0.120249705637776,-0.00199298352217649,-0.00763963401702934,0.918809155265349,0.0895599774111409,1.00836913267649
67.6049999999466,23900,0.0910967446428763,0.477887822466218,7.60560963997906,6.7353,1380,1557,1456,1506,0.125948075374132,0.00721414617471695,0.0468945339685782,-0.0234961448470197,-1.08624821046964,-10.4679835333968,-0.0287452191939615,-0.399952801105915,-1.18825701206365,0.0703866177209703,0.00517226849246876,-0.163185203144087,-0.0601519578718007,-0.626424030889678,-1.63843663559329,0.133063792148885,0.117530995637776,-0.0017916477117712,-0.0079903277898265,0.901770227541271,0.0864786815352645,0.988248909076536
67.7074999999465,23920,0.0797211729890702,0.458286390741327,7.4676693143722,6.5795,1383,1559,1458,1508,0.151414566442532,0.00113880257482208,0.064303359184535,-0.0349363610870912,-0.952535964746395,-10.0597991397542,-0.0352290236893443,-0.46420188035919,-1.35949422891878,0.0845352356365233,0.00464040812017945,-0.157390564393164,-0.0657684553861097,-0.624576234143421,-1.69724121499249,0.130652810560708,0.114812285637776,-0.00159067940060917,-0.00834330392674927,0.879497099048984,0.0835553697468369,0.963052468795821
67.8274999999464,23940,0.0336937942304836,0.458703770578614,7.32955732787126,6.3458,1386,1562,1459,1511,0.129365802342614,0.0108739927037002,0.0700758236291427,-0.0249412351567844,-0.881749926327016,-9.76512845635684,-0.0433766356469362,-0.537950300136412,-1.56542663808173,0.101788533290797,0.00501441583012353,-0.149102356059371,-0.0688601934057504,-0.601194015779871,-1.72814374519616,0.128247054728135,0.110734220637776,-0.000790083001211279,-0.00765514757249284,0.853660416245954,0.0793810188083504,0.933041435054304
67.9324999999463,23960,0.0106816451318812,0.459061701720257,7.17158798534216,6.19,1389,1565,1461,1513,0.11612592311198,-0.0121568044703564,0.0667599857267199,-0.0845860757519967,-0.964135496186692,-9.45100818849416,-0.0506666493136207,-0.59928605579674,-1.74672252865685,0.114269787240587,0.00441013462794739,-0.141910649493555,-0.0695978974279967,-0.5652491828497,-1.71932458496856,0.125144216456989,0.108015510637776,-0.000186394907579133,-0.00801062514645315,0.824117182609503,0.0767771495060339,0.900894332115537
68.0324999999463,23980,-0.0122268377291127,0.419461961810714,7.01372457066906,6.1121,1393,1567,1463,1514,0.123652381619128,-0.0175217175247082,0.0684327842765428,-0.0187534771277369,-0.872309748895613,-9.14307800920817,-0.0574808162138462,-0.653767109131785,-1.91689107046934,0.126301888125918,0.00182197331609602,-0.135425270547546,-0.0661927080791362,-0.522974728179541,-1.68032838166801,0.122389499870943,0.106656155637776,0.000213358118345213,-0.00731960968503161,0.803476246363969,0.075519590573588,0.878995836937557
68.1274999999462,24000,-0.0582389276564632,0.379825714903406,6.87550398783981,5.8784,1397,1569,1464,1517,0.103704013451904,-0.0120400790784819,0.0622971919197028,-0.0526141139473293,-0.780177344560375,-9.00412395041952,-0.063487026778337,-0.701091241087108,-2.07394912781384,0.137415359277713,-0.000237538656098215,-0.129391756102667,-0.0594035041647232,-0.472081474559244,-1.62384570265889,0.120322340911211,0.103937445637776,0.00141861396247421,-0.00662859958111118,0.786431483984792,0.0730635021020138,0.859494986086806
68.2174999999461,24020,-0.104278715589882,0.340047626606217,6.79651623156354,5.8005,1400,1570,1464,1518,0.0802651252427354,-0.022499419357978,0.0524847865154828,-0.0588666728514941,-0.730927623878374,-8.9193398512033,-0.0684820410143236,-0.741145145410726,-2.21701204623544,0.145858423189246,-0.00234312343813697,-0.124459033319072,-0.0506581109669223,-0.417122398126566,-1.55416150897106,0.118599214353552,0.101218735637776,0.00181966338701563,-0.00593382953571314,0.771496378816246,0.0707239680246908,0.842220346840937
68.314999999946,24040,-0.104207084350581,0.300102097201335,6.73731006719723,5.7226,1402,1570,1465,1519,0.0811198207013077,-0.036910593934465,0.0409137687902348,-0.107964955453592,-0.777464242887897,-8.91762724749138,-0.0728516202394229,-0.778665887245376,-2.36464589346525,0.153476734530932,-0.00607007343535984,-0.120382821505002,-0.0381480736886806,-0.351331034490065,-1.47308462936271,0.117566066785359,0.0998593806377757,0.00181841342188984,-0.00523678004759795,0.762901793235709,0.0696784322396288,0.832580225475338
68.3899999999459,24060,-0.127144345867329,0.220140841635898,6.69793853427072,5.7226,1405,1569,1465,1519,0.073249361136802,-0.0218202515034174,0.0322496419973304,0.00232295113993913,-0.763115885014395,-8.8790514617961,-0.0752616533610159,-0.80301192183616,-2.47275345156108,0.159570091872329,-0.00869278450950067,-0.118036213392759,-0.0256843204552044,-0.297361693860239,-1.40963851981802,0.116879033535792,0.0998593806377757,0.00221866863535707,-0.00384145613798107,0.759361136006584,0.0697888559147716,0.829149991921356
68.4799999999458,24080,-0.161711676370117,0.200176257164419,6.69792993085061,5.6447,1406,1569,1464,1520,0.031763785108504,-0.0208956682364342,0.0191128424640357,0.0135280005605085,-0.692626218155701,-8.99914330777411,-0.0768098717124928,-0.826649569753528,-2.59607416166987,0.16453283415293,-0.0106570874962755,-0.116015125736075,-0.00824649647426923,-0.227361404209416,-1.33232562417485,0.116878883406111,0.0985000256377757,0.00282186855263073,-0.00349307413895378,0.759344572028281,0.0687757577923097,0.82812032982059
68.5774999999458,24100,-0.138569175827953,0.120095008327658,6.67832069094978,5.6447,1408,1567,1465,1520,0.034130140918901,-0.0403592550812449,0.00833026092491002,-0.0490659005070579,-0.703074387113054,-9.019146399059,-0.0765994714388046,-0.844991381560537,-2.72208085074489,0.167341204497014,-0.0142806770872176,-0.115303029744943,0.0131896046636992,-0.148827262776095,-1.2529520724056,0.116536702169842,0.0985000256377757,0.00241803191816997,-0.00209565634675228,0.757927387078576,0.0689752083037057,0.826902595382281
68.6674999999457,24120,-0.138525553527979,0.0400318360690815,6.67839116049094,5.7226,1410,1565,1465,1519,0.0214909907472278,-0.0196933428946719,0.00317649335032585,-0.0225563322454334,-0.726377033119215,-9.07750902247807,-0.0744148155602818,-0.855093180795137,-2.83174984453868,0.1700838567024,-0.0170369356986197,-0.115334595277946,0.0358901034048172,-0.0756387097918224,-1.18467465242382,0.116537931863335,0.0998593806377757,0.00241727070903542,-0.000698553990840144,0.761121676310386,0.0703159182427598,0.831437594553146
68.7699999999456,24140,-0.1385263952124,-0.0400318654774951,6.6783904318491,5.7226,1412,1563,1465,1519,-0.019119510797912,-0.0136571524652243,-0.000470965863183878,0.00936824452093205,-0.716370264999646,-9.1317510144722,-0.0693285034313698,-0.858526688466402,-2.94943771844282,0.170158059574999,-0.0183945731286381,-0.115465811159443,0.0636178514400629,0.00857629709236951,-1.11362319477175,0.116537919148535,0.0998593806377757,0.00241728539642856,0.00069855760114763,0.762654475794628,0.070508376741624,0.833162852536252
68.8824999999455,24160,-0.115486819700663,-0.120061257161025,6.71793031102134,5.6447,1413,1560,1465,1520,-0.0323313421215666,-0.0256574445619128,-0.00153861560765067,-0.0136218563332326,-0.716748719284601,-9.26483666423709,-0.0603881135382494,-0.852485585548324,-3.07070207285053,0.166800031307507,-0.0208255173325877,-0.115905055670252,0.095611181210822,0.0984930373716716,-1.04434744101895,0.11722789004009,0.0985000256377757,0.00201524480374874,0.00209507048602522,0.767202847835649,0.0695187362229297,0.836721584058579
68.9974999999454,24180,-0.115574788846583,-0.200099755379368,6.71778822843871,5.6447,1415,1558,1465,1520,-0.0460481703551409,-0.00400966691820182,-0.00340629327573713,-0.00855162873951967,-0.726482437912054,-9.29117734461298,-0.0473863658995978,-0.836056309953882,-3.18731653710925,0.162818183408974,-0.0226154796257698,-0.116516877178897,0.130560265034647,0.186404581016199,-0.984988712074118,0.117225410699023,0.0985000256377757,0.00201677986534506,0.00349174227993533,0.768590123602055,0.0697042908461767,0.838294414448232
69.0949999999453,24200,-0.0695615616903169,-0.280028615377172,6.73740707587952,5.6447,1416,1555,1466,1520,-0.0773065153441535,0.00114137399326811,-0.00114242041037475,0.0370198505859941,-0.70282263466168,-9.35939283507401,-0.0332026312907171,-0.814493194879085,-3.28116127515753,0.156498628966144,-0.0225675076865625,-0.116684168866422,0.160065063691586,0.255011453215237,-0.940956272788436,0.117567759586866,0.0985000256377757,0.00121384905146822,0.004886500886897,0.772533841209368,0.0698490079350036,0.842382849144372
69.2224999999452,24220,-0.0927114497975178,-0.320060587353976,6.75703806531621,5.6447,1417,1554,1465,1520,-0.104655837904977,-0.00201151197669421,0.00130850617558782,0.0170613778088516,-0.645333272039065,-9.41941046201219,-0.0104162095577766,-0.776754165481241,-3.3979931639556,0.145051422757498,-0.0222867172749587,-0.116657873298399,0.197238590183379,0.334413987526075,-0.893215363164287,0.117910320352536,0.0985000256377757,0.00161781459893887,0.00558505879789222,0.775778081985245,0.0700246779559796,0.845802759941225
69.3324999999451,24240,-0.0351762064157983,-0.379864562653772,6.79640153037112,5.5668,1417,1551,1466,1521,-0.0982452561050143,-0.00428965548681738,0.00420018670345507,0.033404994832582,-0.73586717862215,-9.5476282251779,0.0129616335241103,-0.736759061712819,-3.49450693874559,0.133342696053865,-0.0231531261748931,-0.11647557813556,0.22764600385282,0.390417540677147,-0.863169835402895,0.118597212817744,0.0985000256377757,0.000613824601927856,0.00662863816687368,0.783214294615504,0.0701484675825527,0.853362762198057
69.449999999945,24260,-0.0238128075903594,-0.43977067392467,6.81590434856186,5.5668,1418,1549,1466,1521,-0.116166903242196,0.0333008217003947,0.00110991400790951,0.0482033984535555,-0.737064520697606,-9.53787366262609,0.041592374374696,-0.687896237334796,-3.59455654192485,0.121602340008917,-0.0213718036413052,-0.11605391332221,0.258501564450947,0.438358736723846,-0.839116532760324,0.118592383881499,0.0971406706377757,1.28358603673045E-05,0.00767325945227434,0.78246258234493,0.0690678536249648,0.851530435969894
69.5424999999449,24280,0.0338092652397136,-0.45950720733246,6.85534336769591,5.5668,1417,1547,1467,1521,-0.149293304627391,0.0273762873481307,-0.0034549727622913,0.0636670795759395,-0.69529019728668,-9.68710283229065,0.0665021956786545,-0.645981727123062,-3.67155206835357,0.109040214112675,-0.0182393675070718,-0.115790382585568,0.278932465577718,0.465840768386378,-0.827137969413717,0.119625747879062,0.0971406706377757,-0.000589971878460807,0.00801840231651677,0.790500080396411,0.0691538892832686,0.85965396967968
69.6299999999448,24300,0.0798297377367124,-0.499259140296172,6.87485800382122,5.5668,1417,1545,1468,1521,-0.129255638389072,0.0212429812812637,-0.00479239623654704,0.0363178353782736,-0.740452472352111,-9.68330635723623,0.0916273889015952,-0.604447021233036,-3.74367099685181,0.0967722130292306,-0.0164831733750519,-0.116017124763684,0.294364881687936,0.48118392378829,-0.821555720845127,0.119623400189411,0.0971406706377757,-0.00119297303168611,0.00836491667329839,0.790976929775235,0.0691519388792297,0.860128868654464
69.7349999999447,24320,0.114531975048459,-0.47917279776767,6.87492708020226,5.6447,1416,1545,1469,1520,-0.120295653425299,0.046299715882673,-0.00523222928114675,-0.0199483026279896,-0.66145829181012,-9.68665245989805,0.123370121635966,-0.553489855897683,-3.82989399482376,0.084064911905549,-0.0129324261341852,-0.116323673241567,0.309231214263529,0.487140962220603,-0.820790376780929,0.119967483662297,0.0985000256377757,-0.00199858316462344,0.00836156686961118,0.793627396007144,0.0704116459449641,0.864039041952108
69.8649999999446,24340,0.126135337879155,-0.459139783745741,6.89479286240877,5.6447,1415,1545,1469,1520,-0.146463348843038,0.0495362213958925,-0.00777969352800132,-0.00456280172724809,-0.748058212101123,-9.73702454991226,0.164204367104913,-0.490591878820288,-3.93686884114918,0.06676545995218,-0.00583401174983938,-0.116753408282643,0.316953079298063,0.4770556774808,-0.82543118255877,0.120314141561801,0.0985000256377757,-0.00220106184601905,0.00801199077492853,0.798536244030368,0.0704206642126126,0.868956908242981
69.9924999999445,24360,0.160840680402651,-0.439070668205313,6.89483528099307,5.6447,1414,1545,1470,1520,-0.110120310577566,0.043228838817935,-0.00753266315052793,0.068835799531655,-0.735581928500873,-9.77782783283036,0.204582720317237,-0.431548840871414,-4.04255967944957,0.0502666831979336,-0.000973917782996191,-0.117449777108533,0.314625725797072,0.445694211264353,-0.831600922110514,0.120314881766097,0.0985000256377757,-0.0028066700730541,0.00766178470874806,0.79732636569562,0.0703866617231464,0.867713027418766
70.1324999999443,24380,0.172595170636029,-0.379226648076019,6.85555067662532,5.6447,1413,1547,1471,1520,-0.110793339183023,0.0643739335512343,-0.00765005094222965,-0.0147200253549844,-0.750868877736271,-9.71651989490466,0.247843020395571,-0.372612410262797,-4.15922878115746,0.0355596390902933,0.00689908190950633,-0.118183639372951,0.300830671764793,0.393282519893736,-0.833481935135052,0.119972420123034,0.0985000256377757,-0.00321212810967681,0.00696468441024595,0.795017460551648,0.0702996698900232,0.865317130441671
70.2199999999443,24400,0.230530256292539,-0.319244014705097,6.83588187596097,5.6447,1411,1548,1473,1520,-0.0960136653703073,0.0458314070886745,-0.00716650643654217,-0.0424785057141075,-0.733492725286115,-9.65260654220941,0.27353820329439,-0.340001721941369,-4.23203338698093,0.0259680393804952,0.0116371766402109,-0.118695503763392,0.285359465107242,0.35135508875084,-0.829421783623899,0.119286144848287,0.0985000256377757,-0.0040227531723326,0.00557080960516929,0.789352264210805,0.0702351154092301,0.859587379620036
70.3024999999442,24420,0.230618350239475,-0.279340707066809,6.83602330124213,5.6447,1410,1549,1473,1520,-0.0686073244929615,0.0490853528071523,-0.0068121797861664,-0.016215592999572,-0.683647245501738,-9.67827031993617,0.296331056738527,-0.312870966549451,-4.30019027785857,0.0191829623460105,0.0154817993775732,-0.119177824401425,0.266737363370495,0.306022936044658,-0.82303980732909,0.119288612719443,0.0985000256377757,-0.00402429041170665,0.00487449688688116,0.787864368841278,0.0701504108012218,0.858014779642499
70.3899999999441,24440,0.253825511884209,-0.239414507064583,6.81630113557832,5.6447,1409,1550,1474,1520,-0.0556965346192247,0.0660638897021189,-0.00738743549887242,0.0137608360580966,-0.681852961705027,-9.65192257456207,0.318619567408008,-0.288337153238111,-4.3718333384785,0.0140006788479346,0.0206587540350267,-0.119706678778864,0.242326593602676,0.254371762547265,-0.814364007189275,0.118944460928609,0.0985000256377757,-0.00442925538240726,0.00417778469684232,0.7847480292194,0.0700462756559467,0.854794304875347
70.484999999944,24460,0.242372524727734,-0.139651445998895,6.8561146831578,5.6447,1406,1552,1473,1520,-0.0574020629656271,0.0589643907368947,-0.0113083917362507,-0.0220310728556288,-0.702202242215057,-9.75570616536224,0.340131789017915,-0.266943911343444,-4.44893561221466,0.00847109861102999,0.0269058602579594,-0.12049669747104,0.209798992967239,0.195625765649961,-0.809626078055484,0.119639207333871,0.0985000256377757,-0.00422940075652676,0.00243691928124607,0.789961258793646,0.0699424143715945,0.85990367316524
70.5849999999439,24480,0.265563705212477,-0.0598454379006582,6.83636369503676,5.7226,1404,1554,1474,1519,-0.0265651768012997,0.0398687617360275,-0.0131948850067745,0.0176476847688741,-0.760489419746119,-9.75788036304309,0.359141560130875,-0.25066787228948,-4.52974488613221,0.00375472095526441,0.0315394614247038,-0.121767172170633,0.169485776909303,0.129185112307379,-0.806442891307361,0.119640850936717,0.0998593806377757,-0.00423041920561586,0.0010444047551304,0.790668517314494,0.0710141116376409,0.861682628952135
